"TimeStamp","axis1","axis2","axis3","steps","lux","inclineoff","inclinestanding","inclinesitting","inclinelying","vm"
2024-01-25 16:48:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:48:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:48:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:48:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:48:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:48:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:49:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:49:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:49:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:49:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:49:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:49:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:50:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:50:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:50:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:50:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:50:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:50:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:51:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:51:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:51:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:51:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:51:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:51:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:52:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:52:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:52:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:52:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:52:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:52:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:53:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:53:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:53:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:53:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:53:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:53:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:54:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:54:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:54:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:54:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:54:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:54:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:55:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:55:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:55:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:55:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:55:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:55:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:56:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:56:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:56:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:56:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:56:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:56:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:57:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:57:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:57:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:57:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:57:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:57:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:58:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:58:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:58:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:58:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:58:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:58:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:59:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:59:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:59:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:59:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:59:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 16:59:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:00:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:00:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:00:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:00:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:00:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:00:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:01:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:01:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:01:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:01:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:01:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:01:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:02:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:02:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:02:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:02:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:02:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:02:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:03:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:03:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:03:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:03:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:03:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:03:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:04:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:04:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:04:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:04:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:04:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:04:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:05:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:05:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:05:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:05:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:05:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:05:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:06:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:06:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:06:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:06:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:06:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:06:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:07:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:07:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:07:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:07:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:07:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:07:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:08:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:08:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:08:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:08:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:08:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:08:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:09:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:09:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:09:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:09:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:09:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:09:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:10:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:10:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:10:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:10:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:10:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:10:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:11:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:11:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:11:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:11:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:11:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:11:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:12:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:12:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:12:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:12:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:12:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:12:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:13:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:13:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:13:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:13:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:13:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:13:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:14:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:14:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:14:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:14:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:14:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:14:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:15:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:15:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:15:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:15:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:15:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:15:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:16:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:16:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:16:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:16:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:16:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:16:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:17:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:17:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:17:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:17:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:17:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:17:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:18:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:18:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:18:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:18:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:18:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:18:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:19:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:19:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:19:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:19:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:19:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:19:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:20:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:20:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:20:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:20:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:20:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:20:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:21:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:21:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:21:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:21:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:21:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:21:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:22:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:22:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:22:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:22:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:22:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:22:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:23:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:23:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:23:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:23:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:23:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:23:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:24:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:24:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:24:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:24:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:24:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:24:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:25:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:25:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:25:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:25:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:25:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:25:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:26:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:26:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:26:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:26:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:26:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:26:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:27:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:27:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:27:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:27:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:27:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:27:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:28:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:28:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:28:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:28:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:28:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:28:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:29:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:29:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:29:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:29:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:29:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:29:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:30:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:30:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:30:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:30:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:30:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:30:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:31:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:31:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:31:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:31:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:31:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:31:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:32:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:32:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:32:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:32:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:32:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:32:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:33:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:33:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:33:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:33:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:33:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:33:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:34:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:34:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:34:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:34:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:34:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:34:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:35:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:35:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:35:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:35:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:35:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:35:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:36:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:36:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:36:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:36:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:36:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:36:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:37:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:37:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:37:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:37:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:37:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:37:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:38:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:38:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:38:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:38:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:38:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:38:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:39:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:39:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:39:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:39:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:39:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:39:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:40:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:40:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:40:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:40:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:40:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:40:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:41:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:41:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:41:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:41:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:41:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:41:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:42:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:42:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:42:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:42:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:42:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:42:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:43:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:43:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:43:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:43:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:43:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:43:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:44:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:44:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:44:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:44:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:44:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:44:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:45:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:45:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:45:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:45:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:45:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:45:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:46:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:46:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:46:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:46:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:46:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:46:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:47:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:47:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:47:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:47:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:47:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:47:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:48:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:48:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:48:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:48:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:48:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:48:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:49:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:49:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:49:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:49:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:49:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:49:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:50:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:50:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:50:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:50:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:50:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:50:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:51:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:51:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:51:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:51:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:51:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:51:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:52:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:52:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:52:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:52:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:52:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:52:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:53:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:53:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:53:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:53:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:53:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:53:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:54:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:54:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:54:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:54:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:54:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:54:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:55:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:55:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:55:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:55:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:55:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:55:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:56:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:56:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:56:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:56:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:56:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:56:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:57:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:57:10,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:57:20,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:57:30,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:57:40,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:57:50,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:58:00,0,0,0,0,0,10,0,0,0,0
2024-01-25 17:58:10,0,0,0,0,0,10,0,0,0,0
